IATA_code,name,city_name,country_code
CFT,Morenci,"Clifton,NJ",US
CGF,CGF,,US
CGX,CGX,,US
CIB,CIB,,US
CIL,CIL,,US
CIN,CIN,,US
CIU,Chippewa County International,Sault Ste. Marie,US
CIV,Chomley,Chomley,US
CKD,Crooked Creek,Crooked Creek,US
CKF,CKF,,US
CKR,Crane Island,Crane Island,US
CKU,CKU,,US
CKX,Chicken,Chicken,US
CLC,Metroport,"Clearlake,Ca",US
CLD,McClellan-Palomar,San Diego,US
CLK,CLK,,US
CLP,Clarks Point,Clarks Point,US
CLW,CLW,,US
CMI,Willard University,Champaign Urbana,US
CMX,Houghton County,Hancock,US
CNK,CNK,,US
CNW,TSTC Waco,Waco,US
COA,COA,,US
COM,COM,,US
COU,Columbia Regional,Columbia,US
CPR,Casper/Natrona County Intl,Casper,US
CPS,CPS,,US
CRE,CRE,,US
CRG,Jacksonville Executive at Craig,Jacksonville,US
CSL,O'Sullivan Army Heliport,San Luis Obispo,US
CSP,Coast Guard,Cape Spencer,US
CTW,CTW,,US
CUB,CUB,,US
CUW,CUW,,US
CUX,Cuddihy,"Corpus Christi, TX",US
CVO,Corvallis Municipal,Albany,US
CVR,Hughes,Culver City,US
CVS,Cannon Afb,Clovis,US
CWA,Central Wisconsin,Wausau,US
CWF,CWF,,US
CWG,Callaway Gardens,Callaway Gardens,US
CWO,Ft Wolter,Mineral Wells,US
CWS,Center Island,Center Island,US
CXO,CXO,,US
CYE,Crystal Lake,Crystal Lake,US
CZF,Cape Romanzof,Cape Romanzof,US
CZZ,Campo,Campo,US
DCK,Dahl Creek,Dahl Creek,US
DCR,Decatur Hi Way,"Decatur,IN",US
DEO,Dearborn,Dearborn,US
DET,Coleman A. Young Municipal Intl,Detroit,US
DGB,Danger Bay,Danger Bay,US
DGL,DGL,,US
DGW,DGW,,US
DIK,Dickinson Theodore Roosevelt Regional,Dickinson,US
DIO,Diomede Island,Diomede Island,US
DLF,Laughlin Afb,"Del Rio, TX",US
DLO,Dolomi,Dolomi,US
DMA,Davis Monthan Afb,"Tucson, AZ",US
DNE,Dallas North,Dallas,US
DNL,DNL,,US
DOF,Dora Bay,Dora Bay,US
DPK,"Deer Park,Tx","Deer Park,Tx",US
DRA,Desert Rock,Mercury,US
DRE,DRE,,US
DRG,Deering ,Deering,US
DSI,DSI,,US
DTA,Delta,Delta,US
DTH,Death Valley,Death Valley,US
DTN,Downtown,"Shreveport, LA",US
DUG,Bisbee-Douglas Intl,Douglas,US
DWF,Wright Afb,"Dayton, OH",US
DWN,DWN,,US
DWS,DWS,,US
DYS,Dyess Afb,"Abilene, TX",US
EAA,Eagle County Regional,Eagle,US
EBR,EBR,,US
EDF,Elmendorf Afb,"Anchorage, AK",US
EDG,Weide Aaf,Edgewood,US
EFB,Eight Fathom Bigh,Eight Fathom Bigh,US
EFO,East Fork,East Fork,US
EGE,Eagle County Regional,Vail/Eagle,US
EGI,Duke Field,"Valparaiso, FL",US
EHM,Cape Newenham,Cape Newenham,US
EHT,Rentschler,East Hartford,US
EIL,EIL,,US
EKA,EKA,,US
ELI,Elim,Elim,US
ELM,Elmira Corning Regional,Elmira,US
ELW,Ellamar,Ellamar,US
EMB,EMB,,US
END,Vance Afb,Enid,US
ENV,ENV,,US
EOS,EOS,,US
ERO,Coast Guard,Eldred Rock,US
ESF,ESF,,US
ETC,ETC,,US
ETN,ETN,,US
EWB,New Bedford,New Bedford,US
EWD,Wildman Lake,Wildman Lake,US
EWK,EWK,,US
FAK,False Island,False Island,US
FAL,FAL,,US
FBK,Ft Wainwright,"Fairbanks, AK",US
FBS,FBS,,US
FCH,FCH,,US
FCM,FCM,,US
FCS,Butts,"Colorado Springs, CO",US
FCT,Firing Center Aaf,"Yakima, WA",US
FEW,Warren Afb,"Cheyenne, WY",US
FFO,Patterson Afb,"Dayton, OH",US
FIC,Fire Cove,Fire Cove,US
FIL,Fillmore,Fillmore,US
FKL,Oil City/Franklin,Franklin,US
FKN,FKN,,US
FLE,FLE,,US
FLG,Flagstaff,Grand Canyon,US
FLJ,Falls Bay,Falls Bay,US
FLT,Flat,Flat,US
FLX,FLX,,US
FMC,Five Mile,Five Mile,US
FME,Tipton Aaf,Fort Meade,US
FNK,FNK,,US
FNL,Fort Collins,Fort Collins/Loveland,US
FOE,Forbes AFB,Topeka,US
FOP,Morris Aaf,Forest Park,US
FRM,FRM,,US
FRN,FRN,,US
FRP,FRP,,US
FSI,Henry Post Aaf,Fort Sill,US
FSN,Haley Aaf,Fort Sheridan,US
FTL,Fortuna Ledge,Fortuna Ledge,US
FTY,FTY,,US
FWH,Carswell Afb,Dallas,US
FXE,FXE,,US
FXM,Flaxman Island,Flaxman Island,US
GBO,GBO,,US
GCN,"Grand Canyon Natl Park, All",Grand Canyon,US
GCW,GCW,,US
GDC,GDC,,US
GED,GED,,US
GEK,Ganes Creek,Ganes Creek,US
GFA,Malmstrom,"Great Falls, MT",US
GFB,Togiak Fish,Togiak Fish,US
GGE,GGE,,US
GLQ,Glennallen,Glennallen,US
GLR,GLR,,US
GLV,Golovin,Golovin,US
GMU,GMU,,US
GNT,GNT,,US
GOF,GOF,,US
GON,Groton-New London,New London,US
GPT,Gulfport-Biloxi Intl,Gulfport,US
GRF,Gray Aaf,Tacoma,US
GRN,Gordon,Gordon,US
GSO,Piedmont Triad Intl,Greensboro/High Point,US
GSP,Greenville Spartanburg,Greenville,US
GST,Gustavus,Gustavus,US
GTR,Golden Triangle Regional,Columbus,US
GUN,Gunter Afb,"Montgomery, AL",US
GUS,Peru,Peru,US
GVW,Richards Gebau,"Grandview,Mo",US
GYR,GYR,,US
GYY,GYY,,US
HAB,HAB,,US
HAE,Havasupai,Havasupai,US
HAI,HAI,,US
HAO,HAO,,US
HAX,Hatbox Field,Muskogee,US
HBB,Industrial Airpark,Hobbs,US
HBC,Hanus Bay,Hanus Bay,US
HBG,HBG,,US
HBO,Humboldt Mnpl,"Humboldt,Ia",US
HBR,Hobart,Hobart,US
HCB,Shoal Cove,Shoal Cove,US
HCR,Holy Cross,Holy Cross,US
HDA,Hidden Falls,Hidden Falls,US
HDO,HDO,,US
HFF,Mackall Aaf,Hoffman,US
HGT,Hunter Aaf,Jolon,US
HGZ,Hogatza,Hogatza,US
HIB,Range Regional,Hibbing,US
HIF,Hill Afb,Ogden,US
HIK,HIK,,US
HIO,Portland Hillsboro,Hillsboro,US
HKA,HKA,,US
HKP,Kaanapali Maui,Kaanapali Maui,US
HKS,HKS,,US
HLM,HLM,,US
HMN,Holloman Afb,Alamogordo,US
HMS,Homeshore,Homeshore,US
HNE,Tahneta Pass Lodg,Tahneta Pass Lodg,US
HNM,Hana,Hana,US
HNX,HNX,,US
HOB,Lea County,Hobbs,US
HON,Huron Regional,Huron,US
HQM,HQM,,US
HSD,HSD,,US
HSH,HSH,,US
HST,HST,,US
HTS,Tri-State/Milton,Huntington,US
HUA,Redstone Aaf,"Huntsville, AL",US
HUD,Humboldt,Humboldt,US
HUJ,HUJ,,US
HUS,Hughes Municipal,Hughes,US
HUT,HUT,,US
HYS,Hays Municipal,Hays,US
IAB,IAB,,US
ICS,ICS,,US
IDI,IDI,,US
IGQ,IGQ,,US
IKV,IKV,,US
IML,IML,,US
IMT,Ford,Iron Mountain-Kingsford,US
INK,Wink,Wink,US
INR,Kinchelo,Sault Ste Marie,US
INS,INS,,US
IOB,Railway Station Innsbruck,Innsbruck,US
IPL,Imperial County,El Centro,US
IRC,Circle City,Circle,US
ITT,Torino Porta Susa railway station,Turin,US
IVH,Ivishak,Ivishak,US
JAC,Jackson Hole,Jackson,US
JAJ,Perimeter Mall,Atlanta,US
JAN,Jackson-Evers Intl,Jackson,US
JAO,Beaver Ruin,Atlanta,US
JBK,Berkeley,Berkeley,US
JBS,Pleasanton,Pleasanton,US
JBT,City Landing,"Bethel, AK",US
JCI,JCI,,US
JCT,JCT,,US
JCX,JCX,,US
JDM,Downtown Heliport,Miami,US
JDY,Downey,Downey,US
JEC,Jersey City,Jersey City,US
JEM,Emeryville,Emeryville,US
JGC,Grand Canyon Heliport,Grand Canyon,US
JGL,Galleria,Atlanta,US
JLH,Arlington Heights,Arlington Heights,US
JMC,Marin County,Sausalito,US
JMH,Schaumburg,Schaumburg,US
JNP,JNP,,US
JOR,Orange,Orange,US
JPD,Pasadena Heliport,Pasadena,US
JPN,Pentagon Army,"Washington, D.C. (Arlington County), VA",US
JSD,"Stratford,CT","Stratford,CT",US
JSG,San Rafael,San Rafael,US
JTO,Thousand Oaks,Thousand Oaks,US
JXN,JXN,,US
JYO,JYO,,US
KAE,Kake Sea Plane Base,Kake,US
KBC,Birch Creek,Birch Creek,US
KBK,Klag Bay,Klag Bay,US
KBW,Chignik Bay,Chignik,US
KCG,Chignik Fisheries,Chignik,US
KCQ,Chignik Lake,Chignik,US
KCR,Colorado Creek,Colorado Creek,US
KDK,KDK,,US
KEU,KEU,,US
KGZ,Glacier Creek,Glacier Creek,US
KIP,KIP,,US
KJR,Karlsruhe HBF Rail Station,Karlsruhe,US
KKF,Kagvik Creek,Kagvik Creek,US
KKU,Ekuk,Ekuk,US
KLG,Kalskag Municipal,Kalskag,US
KLP,Kelp Bay,Kelp Bay,US
KMY,Moser Bay Seaplane Base,Moser Bay,US
KNT,KNT,,US
KOA,Kona Intl,Kona,US
KOY,Olga Bay Sea Plane Base,Olga Bay,US
KPD,KPD,,US
KPH,Pauloff Harbor,Pauloff Harbor,US
KPK,Parks Spb,Parks,US
KPT,KPT,,US
KPY,Port Bailey Sea Plane Bas,Port Bailey,US
KSM,Saint Mary's,Saint Marys,US
KSR,Sandy River,Sandy River,US
KTH,Spb,Tikchik,US
KUW,KUW,,US
KWF,Waterfall Sea Plane Base,Waterfall,US
KYK,Karluk,Karluk,US
KYL,KYL,,US
KYO,KYO,,US
KZB,Zachar Bay Sea Plane Base,Zachar Bay,US
KZH,Kizhuyak,Kizhuyak,US
LAW,Lawton-Fort Sill Regional,Lawton,US
LEB,Lebanon Regional,Lebanon,US
LEW,Auburn University Regional,Auburn,US
LFI,Langley Afb,"Newport News, VA",US
LGC,LGC,,US
LGF,Laguna Aaf,Yuma,US
LGU,LGU,,US
LHB,Lost Harbor,Lost Harbor,US
LIC,LIC,,US
LIJ,Long Island,Long Island,US
LIY,LIY,,US
LJC,Intercont,"Louisville, KY",US
LJN,LJN,,US
LKE,Lake Union Sea Plane Base,Seattle,US
LKI,LKI,,US
LKS,Lakeside,Lakeside,US
LKV,Lakeview,Lakeview,US
LLY,LLY,,US
LNA,LNA,,US
LNI,Dew Station,Lonely,US
LNP,LNP,,US
LOG,Longview,Longview,US
LOU,Bowman Field,Louisville,US
LOZ,Corbin-London,Magee Field,US
LPO,LPO,,US
LPR,LPR,,US
LPW,Little Port Walte,Little Port Walte,US
LRK,Lincoln Rock,Lincoln Rock,US
LRN,Larson Afb,Moses Lake,US
LRO,Sharpe Aaf,"Lathrop,Ca",US
LSD,Creech Aaf,"Lexington, KY",US
LSF,Lawson Aaf,"Columbus, GA",US
LSR,Lost River,Lost River,US
LSV,Nellis Afb,Las Vegas,US
LTH,Lathrop Wells,Lathrop Wells,US
LUK,Cincinnati Municipal Lunken,Cincinnati,US
LUL,Hesler-Noble Field,Laurel,US
LWL,LWL,,US
MAC,MAC,,US
MBS,MBS Intl,Saginaw,US
MCF,MCF,,US
MCG,McGrath,McGrath,US
MCL,Mt Mckinley,Mt Mckinley,US
MDA,MDA,,US
MDD,MDD,,US
MDH,Southern Illinois,Carbondale,US
MDJ,MDJ,,US
MDR,Medfra,Medfra,US
MDT,Harrisburg Intl,Harrisburg,US
MEI,Key Field,Meridian,US
MER,MER,,US
MFE,McAllen Intl,McAllen,US
MGR,Thomasville,Moultrie,US
MGY,MGY,,US
MHE,MHE,,US
MHL,MHL,,US
MHN,Mullen,Mullen,US
MIB,Minot Afb,"Minot, ND",US
MIC,MIC,,US
MIQ,MIQ,,US
MJQ,MJQ,,US
MKF,Mckenna Aaf,"Columbus, GA",US
MKK,Molokai,Hoolehua,US
MKL,Mckellar,Jackson,US
MLK,MLK,,US
MLL,Marshall Don Hunter Sr.,Marshall,US
MLU,Monroe Regional,Monroe,US
MML,MML,,US
MMS,Selfs,Marks,US
MMT,Mc Entire Angb,"Columbia, SC",US
MNT,Minto Al Wright,Minto,US
MOB,Mobile Regional,Mobile,US
MOP,MOP,,US
MOS,MOS,,US
MOX,MOX,,US
MPB,Miami Sea Plane Base,Miami,US
MPE,Madison,Madison,US
MPV,MPV,,US
MPW,Mariupol Intl,Mariupol,US
MPZ,MPZ,,US
MQB,MQB,,US
MQT,Sawyer Intl,Marquette,US
MRC,MRC,,US
MRI,MRI,,US
MRY,Monterey Regional,Monterey,US
MSD,MSD,,US
MSL,Northwest Alabama Regional,Muscle Shoals,US
MSP,Minneapolis-St. Paul Intl,Minneapolis,US
MSV,MSV,,US
MTC,Selfridge Ang,Mt Clemens,US
MTH,Florida Keys Marathon,Marathon,US
MTO,Mattoon,Mattoon,US
MTX,Metro Field,"Fairbanks, AK",US
MUE,Waimea-Kohala,Kamuela,US
MUL,MUL,,US
MUU,Mount Union,Mount Union,US
MUV,MUV,,US
MVL,MVL,,US
MVN,Mount Vernon Outland Airport,Mount Vernon,US
MVW,MVW,,US
MWC,MWC,,US
MXC,Monticello,Monticello,US
MXE,Maxton,Maxton,US
MXF,Maxwell Afb,"Montgomery, AL",US
MXG,Marlborough,Marlborough,US
MXY,Mccarthy,Mccarthy,US
MYF,MYF,,US
NAB,Albany Nas,"Albany, GA",US
NAX,Barbers Point,Barbers Point,US
NBG,Nas,New Orleans,US
NBU,Glenview,Glenview,US
NCQ,Atlanta Nas,Marietta,US
NDP,Ellyson Nas,"Pensacola, FL",US
NEA,Glynco,Glynco,US
NEN,Olf Usn,Whitehouse,US
NEW,Lakefront,New Orleans,US
NFB,Detroit Naf,Mt Clemens,US
NFL,NFL,,US
NGC,North Rim,Grand Canyon,US
NGP,Nas,"Corpus Christi, TX",US
NGU,Naval Station Norfolk,Norfolk,US
NGW,Cabaniss,"Corpus Christi, TX",US
NGZ,NGZ,,US
NHZ,"Brunswick,GA","Brunswick,GA",US
NIB,Nikolai,Nikolai,US
NIE,Niblack,Niblack,US
NIP,Jacksonville NAS,Jacksonville,US
NJK,Naf,El Centro,US
NKI,Naukiti Sea Planebase,Naukiti,US
NKV,Nichen Cove,Nichen Cove,US
NKX,NKX,,US
NLN,Kneeland,Kneeland,US
NOH,Chicago Nas,Chicago,US
NOL,Nakolik River,Nakolik River,US
NPA,Pensacola,"Pensacola, FL",US
NQX,Nas,"Key West, FL",US
NSF,Andrews Naf,"Camp Springs,Md",US
NTD,Point Mugu,Port Hueneme,US
NTJ,Manti,Manti,US
NUN,NUN,,US
NUW,Whidbey Island,Whidbey Island,US
NVD,NVD,,US
NXX,Willow Grove,Willow Grove,US
NZY,NZY,,US
OAR,OAR,,US
OBK,Sky Harbor,Northbrook,US
OBT,Coliseum Railway Station,Oakland,US
OCE,OCE,,US
OCI,Oceanic,Oceanic,US
OCW,OCW,,US
OEA,Oneal,Vincennes,US
OEO,OEO,,US
OFU,Ofu,Ofu Island,US
OHC,Northeast Cape,Northeast Cape,US
OIL,Splane Memorial,Oil City,US
OKS,Oshkosh,Oshkosh,US
OLF,L. M. Clayton,Wolf Point,US
OLY,Olney,Olney,US
ONL,ONL,,US
ONN,Onion Bay,Onion Bay,US
ONO,ONO,,US
ONT,LA/Ontario Intl,Ontario,US
OPF,Opa-locka Executive,Miami,US
ORQ,Norwalk,Norwalk,US
ORT,Northway,Northway,US
OSC,OSC,,US
OSH,Wittman Regional,Oshkosh,US
OTN,OTN,,US
OTO,Vor,Otto,US
OXR,Oxnard,Oxnard,US
OYS,Yosemite Ntl Park,Yosemite Ntl Park,US
PAM,Tyndall Afb,Panama City,US
PAQ,PAQ,,US
PBA,Point Barrow,"Barrow, AK",US
PBK,Pack Creek,Pack Creek,US
PCE,Painter Creek,Painter Creek,US
PCK,Porcupine Creek,Porcupine Creek,US
PCT,PCT,,US
PDK,PDK,,US
PDT,Eastern Oregon Regional,Pendleton,US
PEC,Pelican Sea Plane Base,Pelican,US
PFA,Paf Warren,Paf Warren,US
PFC,State,Pacific City,US
PFD,Port Frederick,Port Frederick,US
PFN,Panama City–Bay County Intl,Panama City,US
PHF,Newport News/Williamsburg Intl,Hampton,US
PHP,PHP,,US
PIB,Hattiesburg-Laurel Regional,Laurel,US
PIE,St. Pete–Clearwater Intl,Tampa,US
PII,Phillips Fld,"Fairbanks, AK",US
PIM,Harris County,Pine Mountain,US
PJS,Port San Juan,Port San Juan,US
PLB,Plattsburgh,Plattsburgh,US
PLK,PLK,,US
PMU,Spb,Paimiut,US
PMX,Palmer,Palmer,US
PNE,PNE,,US
PNF,Peterson'S Point,Peterson'S Point,US
PNX,PNX,,US
POB,Pope Afb,"Fayetteville, NC",US
POQ,POQ,,US
POY,POY,,US
PPC,Prospect Creek,Prospect Creek,US
PQI,Northern Maine Regional,Presque Isle,US
PRF,Port Johnson,Port Johnson,US
PRL,Port Oceanic,Port Oceanic,US
PSM,Pease Air Force Base,Boston,US
PSN,PSN,,US
PSQ,PSQ,,US
PTL,Port Armstrong,Port Armstrong,US
PTN,"Morgan City,La","Morgan City,La",US
PTR,Pleasant Harbour,Pleasant Harbour,US
PTT,PTT,,US
PTU,Platinum,Platinum,US
PUO,Prudhoe Bay,Prudhoe Bay,US
PUW,Regional,Pullman,US
PVY,Pope Vanoy,Pope Vanoy,US
PVZ,"Painesville,Oh","Painesville,Oh",US
PWA,PWA,,US
PWR,Port Walter,Port Walter,US
PYS,Skypark,Paradise,US
QCE,Copper Mountain,Copper Mountain,US
QCW,"Wilton,Ny","Wilton,Ny",US
QKB,Breckenridge,Breckenridge,US
QKS,Keystone,Keystone,US
QMV,"Montvale,Nj","Montvale,Nj",US
QNY,Marine Air,New York,US
QPX,Fictitious Point,Fictitious Point,US
QRH,Metropolitan Area Railway Station,Rotterdam,US
QTS,Englewood,Englewood,US
QWG,Wilgrove Air Park,Charlotte,US
QWM,Longmont,Longmont,US
QWP,Bus Station,Winter Park,US
RBH,RBH,,US
RBK,RBK,,US
RBN,Fort Jefferson,Fort Jefferson,US
RBY,Ruby,Ruby,US
RCA,Ellsworth Afb,"Rapid City, SD",US
RCP, Cinder Park,Cinder Park,US
RDB,Red Dog,Red Dog,US
RDM,Roberts Field,Redmond,US
RDR,"Red River,Nm","Red River,Nm",US
RDU,Raleigh-Durham Intl,Raleigh/Durham,US
RDV,Red Devil,Red Devil,US
RED,Reedsville,Reedsville,US
REE,Reese Afb,"Lubbock, TX",US
RGR,RGR,,US
RHV,RHV,,US
RIR,RIR,,US
RIV,RIV,,US
RKC,"Yreka,Ca","Yreka,Ca",US
RKP,RKP,,US
RLA,Rolla,Rolla,US
RLD,Richland,Richland,US
RLU,Bornite Upper,Bornite,US
RMC,Machesney Rockford,Machesney Rockford,US
RMP,Rampart,Rampart,US
RNC,RNC,,US
RND,Randolph Afb,"San Antonio, TX",US
RNZ,RNZ,,US
ROF,Yreka Rohrer Field,Montague,US
ROG,ROG,,US
ROL, Roosevelt Municipal,Roosevelt,US
RPX,RPX,,US
RRL,RRL,,US
RSL,RSL,,US
RSP,Raspberry Strait,Raspberry Strait,US
RSW,Southwest Florida Intl,Fort Myers,US
RTE,Marguerite Bay,Marguerite Bay,US
RVS,R Lloyd Jones,"Tulsa, OK",US
RWB,Rowan Bay,Rowan Bay,US
SBO,Salina Regional,Salina,US
SBT,Tri-City Intl,San Bernardino,US
SBY,Salisbury–Ocean City–Wicomico Regional,Salisbury-Ocean City,US
SCC,Prudhoe Bay/Deadhorse,Prudhoe Bay/Deadhorse,US
SCJ,Smith Cove,Smith Cove,US
SCR,Scranton Mnpl,"Wilkes-Barre - Scranton, PA",US
SDM,SDM,,US
SDP,Sand Point Municipal,Sand Point,US
SEE,SEE,,US
SES,Selfield Municipal,Selma,US
SFF,Felts Field,Spokane,US
SFO,San Francisco Intl,San Francisco,US
SFR,San Fernando,San Fernando,US
SGR,"Sugar Land,Tx","Sugar Land,Tx",US
SGU,Saint George Municipal,Saint George,US
SHD,Shenandoah Valley,Staunton,US
SIV,SIV,,US
SIY,Montague,Montague,US
SJN,SJN,,US
SKA,Fairchild Afb,"Spokane, WA",US
SKF,Kelly Afb,"San Antonio, TX",US
SKJ,Sitkinak Island,Sitkinak Island,US
SMD,Smith Field,"Fort Wayne, IN",US
SME,SME,,US
SMK, St. Michael,St Michael,US
SNK,SNK,,US
SNL,SNL,,US
SNP,Saint Paul Island,Saint Paul Island,US
SOP,Moore County,Southern Pines,US
SPA,SPA,,US
SPQ,San Pedro,San Pedro,US
SPW,SPW,,US
SPZ,SPZ,,US
SRQ,Sarasota/Bradenton,Sarasota,US
SRU,SRU,,US
SRV,Stony River,Stony River,US
SSF,SSF,,US
SSI,Malcolm McKinnon,Brunswick,US
SSM,"Sault Ste. Marie, All",Sault Ste. Marie,US
SSU,White Sulphur,White Sulphur,US
STG,St. George Island,St George Island,US
STJ,STJ,,US
STK,STK,,US
STL,Lambert-St. Louis Intl,St Louis,US
STP,STP,,US
STQ,STQ,,US
SUC,Sundance,Sundance,US
SUM,SUM,,US
SUN,Hailey/Ketchum/Sun Vly,Sun Valley,US
SUS,SUS,,US
SUW,SUW,,US
SVN,Hunter Aaf,"Savannah, GA",US
SVW,Sparrevohn,Sparrevohn,US
SXC,Avalo Vor,Catalina Island,US
SYA,Shemya,Shemya,US
SYL,San Miguel,San Miguel,US
TAD,TAD,,US
TCM,Mc Chord Afb,Tacoma,US
TDF,TDF,,US
TDW,TDW,,US
TDZ,TDZ,,US
TIK,Tinker Afb,"Oklahoma City, OK",US
TKJ,Tok,Tok,US
TKL,Taku Lodge,Taku Lodge,US
TLA,Teller,Teller,US
TLJ,Tatalina,Tatalina,US
TMB,Kendall-Tamiami Executive,Miami,US
TNC,Tin City,Tin City,US
TNT,Dade Collier Training and Transition,Miami,US
TNU,TNU,,US
TPF,TPF,,US
TPL,TPL,,US
TPO,TPO,,US
TRI,Bristol/Kngsprt/Jhnsn Cty,"Bristol, VA/Johnson City/Kingsport",US
TRT,Tremonton,Tremonton,US
TTD,TTD,,US
TTN,Trenton,Philadelphia,US
TUH,TUH,,US
TVI,TVI,,US
TWA,Twin Hills,Twin Hills,US
TWE,Taylor,Taylor,US
TWH,Two Harbors,Catalina Island,US
TYZ,Taylor,Taylor,US
UCA,Utica/Rome,Utica,US
UCC,Yucca Flat,Yucca Flat,US
UCE,UCE,,US
UDD,Bermuda,"Palm Springs, CA",US
UGB,Ugashik Bay,Pilot Point,US
UGI,Uganik,Uganik,US
UIZ,UIZ,,US
UMB,Umnak Island,Umnak Island,US
UMM,Summit,Summit,US
UNS,Umnak,Umnak Island,US
UQE,Queen,Queen,US
UST,UST,,US
UUK,Kuparuk,Kuparuk,US
VAD,Moody Afb,"Valdosta, GA",US
VBG,Vandenberg Afb,Lompoc,US
VBM,Blue Mountain,Blue Mountain,US
VCB,VCB,,US
VCT,Victoria,Victoria,US
VDU,Tom O'Connor,"Refugio,Tx",US
VEE,Venetie,Venetie,US
VGT,N. Las Vegas Air Term.,Las Vegas,US
VHN,VHN,,US
VIH,VIH,,US
VIK,Kavik,Kavik,US
VKW,West Kavik,West Kavik,US
VLE,Valle,Valle,US
VLO,Vallejo,Vallejo,US
VPS,Fort Walton Beach,Valparaiso,US
VQQ,Cecil Field Nas,"Jacksonville, FL",US
VSK,Kennewick,Kennewick,US
VTN,VTN,,US
VYS,VYS,,US
WBB,Stebbins,Stebbins,US
WBI,WBI,,US
WBN,WBN,,US
WBQ,Beaver,Beaver,US
WBW,WBW,,US
WDB,Deep Bay,Deep Bay,US
WDN,Waldron Island,Waldron Island,US
WDY,Kodiak Fss,"Kodiak, AK",US
WFB,Waterfront Spb,"Ketchikan, AK",US
WHH,Hiltons Har H,Boulder,US
WKL,Waikoloa,Waikoloa,US
WLB,Labouchere Bay,Labouchere Bay,US
WLD,WLD,,US
WLM,Waltham,Waltham,US
WLN,Little Naukati,Little Naukati,US
WLR,Loring,Loring,US
WLW,WLW,,US
WMO,White Mountain,White Mountain,US
WNC,Tuxekan Isl,Tuxekan Isl,US
WOD,Wood River,Wood River,US
WOW,WOW,,US
WRH,Wrench Creek,Wrench Creek,US
WSB,Steamboat Bay,Steamboat Bay,US
WSD,Condron Aaf,White Sands,US
WSG,WSG,,US
WSJ,"San Juan,Tx","San Juan,Tx",US
WSM,Wiseman,Wiseman,US
WTR,White River,White River,US
WWR,WWR,,US
WYB,Yes Bay,Yes Bay,US
XPR,Pine Ridge,Pine Ridge,US
XPU,West Kuparuk,West Kuparuk,US
XSD,Test Range,"Tonopah,Nv",US
XSM,St Marys,St Marys,US
XZU,Rail Generic,Rail Generic,US
YNG,Youngstown-Warren Regional,Youngstown,US
ZBV,Beaver Creek,Beaver Creek,US
ZFE,Beltsville,Beltsville,US
ZFO,"Franconia,Nh","Franconia,Nh",US
ZFV,30TH ST Railway Station,Philadelphia,US
ZMV,Melville,Melville,US
ZNC,Nyac,Nyac,US
ZQB,Off-line Point,Round Trip Flights,US
ZRF,Machesney Rockford,Machesney Rockford,US
ZSH,Santa Fe,Santa Fe,US
ZSM,Santa Clara,Santa Clara,US
ZTF,Stamford Railway Station,Stamford,US
ZTL,Telluride,Telluride,US
ZTV,"Sturtevant,Wi","Sturtevant,Wi",US
ZVE,New Haven Railway Station ,New Haven,US
EAT,Pangborn Field,Wenatchee,US
EAU,Chippewa Valley Regional ,Eau Claire,US
EBS,EBS,,US
EAN,EAN,,US
EAR,Kearney Regional,Kearney,US
DVL,Devils Lake,Devils Lake,US
DVN,DVN,,US
DUT,Unalaska,Dutch Harbor,US
DYL,DYL,,US
DXR,DXR,,US
DRO,Durango-La Plata County,Durango,US
DRF,Drift River,Drift River,US
DRI,DRI,,US
DSM,Des Moines Intl,Des Moines,US
DRT,Del Rio Intl,Del Rio,US
DSV,DSV,,US
DTL,DTL,,US
DTR,Decatur Island,Decatur Island,US
DTT,"Detroit, All",Detroit,US
DTW,Detroit Metropolitan,Detroit,US
YIP,Willow Run,Detroit,US
DUA,DUA,,US
DUC,DUC,,US
DUF,Pine Island Airport,Duke,US
DUJ,DuBois Regional,Dubois,US
EDK,EDK,,US
EDE,EDE,,US
ECA,ECA,,US
ECG,Elizabeth City,Elizabeth City,US
ECP,Northwest Florida Beaches Intl,Panama City,US
ECS,ECS,,US
EDA,Edna Bay Seaplane Base,Edna Bay,US
EFK,Newport,Newport,US
EFW,EFW,,US
EGP,EGP,,US
EGV,Eagle River Union,Eagle River,US
EGX,Egegik,Egegik,US
EED,EED,,US
EEK,Eek,Eek,US
EEN,EEN,,US
EKX,EKX,,US
ELA,Eagle Lake,Eagle Lake,US
EKI,EKI,,US
EKN,EKN,,US
EKO,Elko,Elko,US
ELV,Elfin Cove,Elfin Cove,US
ELD,South Arkansas Regional Goodwin Field,El Dorado,US
ELK,Elk City Mnpl,Elk City,US
ELN,ELN,,US
ELP,El Paso Intl,El Paso,US
ENA,Kenai Municipal,Kenai,US
EMT,EMT,,US
EMM,EMM,,US
EMP,EMP,,US
EMK,Emmonak,Emmonak,US
ELY,Yelland,Ely,US
ELZ,ELZ,,US
DOV,DOV,,US
DPG,Michael Aaf,Dugway,US
DNV,Vermilion Regional,Danville,US
DNN,Dalton Municipa,Dalton,US
DLN,DLN,,US
DLS,DLS,,US
DLL,DLL,,US
DMN,DMN,,US
DMO,DMO,,US
DLG,Dillingham,Dillingham,US
DLH,Duluth Intl,Duluth,US
DJN,Delta Junction,Delta Junction,US
DKK,DKK,,US
DAY,James M. Cox Dayton Intl,Dayton,US
DAN,DAN,,US
DAG,DAG,,US
